Sentiment,Text
4,"was on fb. schooled buddy rob on term jersey chasers, he explained to me why holliday sucks everywhere, but colorado. good night tweeters "
4,following @quicoto 
4,off to go get myself a happy meal  and them new and huge fries in Mcdonalds.
4,"@TheVASydney Why, thank you, girlfriend "
4,@specialistjoe i can't. i have orientation tomorrow &amp; friday. it's suzie tomorrow!  but i'll be there saturday 
4,@chimpocalypse haha that's exactly what he'd do! And giggle while he takes it off as well 
4,"Just won over music theory, take that melody dictation, take that theory. HAHA! Yes, I just aced my music theory test. "
4,"@rowi_e hehe it's ok..same here, basics lang alam ko..hehe..anyways, thanks for siding with me..  well, ganun talaga eh..hehe"
4,i do like tim tams there like cookie and chocolate in 1!!!  yeaaa
4,Any body wants to share..... 
4,is pleased with the outcome of last nights poker game 
4,"@Choppylicious You lucky bloke, have an awesome time "
4,the sun is shining bright  beautiful day woop woop
4,"oh my, Calvin Harris called me a DAFT BASTARD. I feel so cool, this is my new claim to fame.   "
4,I have a new project partner 
4,"@yokoono You are beautifully inspiring, if more people were like you the world would be a better place. "
4,@alpeshp ; thanks for the follow... welcome to twitter. 
4,@EricaNurney  Night Heather Im off to see the game lol 
4,@Francie2008 Whoaaaa... love the background. Is that Angel or Booth? Linky? 
4,Fuzzball is better than H1N1  http://tinyurl.com/dhpol7
4,@Jessicaveronica i'm guessing you go for maroons?  
4,@Tiianaaa hahahaha. good on you. i shall talk to you until then. 
4,@bykimbo  classic  LOL
4,"@xkylet Ha ha ha ha, brizzle water is like swimming in piss and shit.Gurt lush "
4,@InsertHere_xo HEY 
4,Nothing happens in Reading... wouldn't you say so @Foamo ?? http://tinyurl.com/qjkagh5  
4,@Esveaa thanks !!! Glad you like 'em    http://bit.ly/e9S3H &amp; http://bit.ly/vzF2c are among my favourites
4,@rgphotographic just added you on flickr 
4,@alecwalker May I ask why @johnbirmingham is interested? 
4,good morning twitters! 
4,@ermadea 2 sugars please 
4,@dinajames That you are a good pussy cat 
4,ORIGIN KICK OFF  go QLD
4,@robcthegeek I'll try to remember that in the future ! 
4,@siz_star lmao thank you 
4,@boygirlboygirl Good Morning 
4,@luvnelly thank u gorgeous 
4,@ishamay have you seen the video.. their video.. 
4,@JDerek215 okay.. see you in 2010 haha... 
4,is off to glasgow for a mega shopping spree!!!! 
4,"@JerinGeorge google wave is a &quot;new&quot; way of communication - take the best parts from email, photosharing, chat, social media etcetera "
4,Bill Withers &quot;Lovely Day&quot; ♫ http://twt.fm/144033 just one look at you and I know it´s gonna be a lovely day... 
4,"Girls Aloud were AMAZIN last nite!!! best concert ive ever been too, i LOVE them girls, they beat Beyonce if ya ask me "
4,"@mariramos Pretty day in East London, SA. Not too hot, not too cold. Just perfect  Only bad ting is i jst wrote a maths exam."
4,@miriamsays I don't have a big brother either. hahaha.  BUT I WISH FOR ONE. 
4,"@Bash kept seeing #iceberg's everywhere yesterday after you tweeted. Best was &quot;What you want luv?&quot; &quot;Iceberg, boss&quot; at the market. Made me "
4,@dc2d9 this morning? about 8:30. we slept at 5. 
4,#origin - Hey NSW supporters - you can cut your losses now and go to #chaser. You will enjoy it more 
4,@antonycotton  did you and katherine get to meet Eric Cantona the other night? so jealous that you were at the premiere 
4,"@qronoz: I eat all genres. Ngapain ngotak-ngotakkin musik.For what? Music's supposed to be amusing! Lo tau ga PCD ditayangin dimana,niel? "
4,@Georgina_Milne I love aroma of rain and ozone-free air that arrives with balmy days - envokes memories of sun-kissed Cypriot beaches 
4,Getting ready.  last full day of school   -Mandelion [FTW]
4,Hey Twitter! 
4,"@JennaIsWriting If he also has that coat resting over his lap, you might want to punch him...or at least move seats. "
4,Holy Cow! Cookery Club to launch soon! 
4,@sarasoandso lolz.. nope. you were all snobby and ignoring me 
4,On the first train. And so the journey towards @victorvictim89 begins 
4,"@hanekomu was wondering why you didn't buy them while you were there in Japan  it was out in March, and haven't been available digitally"
4,"Hey, new blog post....INDULGE me for a moment...  thanks  http://christhomason.blogspot.com/"
4,Paps made us sweat lastnight as he loaded the bases before striking out the next 3 batters - my blood pressure thxs you Paps  #redsox
4,circula pe messenger  kind of funny http://upload.wikimedia.org/wikipedia/en/c/ce/Goodwifeguide.jpg
4,"@NessaLewinski i have a flickr, a facebook, and an old myspace i don't use anymore "
4,@hanaalisa heey how are yo uyour reall pretty xx 
4,"@donncha Ah, that figurers; everything that moves or makes sound is fun "
4,At work? On your lunch break? On Twitter again?  Add @Gingernyc - Let's see if we can break the 1000 mark by the weekend!
4,"@AndrewBoland aw you suck i am soo jealous,lol i met brian twice haha god love him, ima sleep i need rest for pink  haha i wont spoil  x"
4,getting hungry... time for lunch? &amp;nd designing portal page for customer 
4,@live2bshiv Oh great! Send links to pics sometime 
4,"Watching State of Origin I, go QUEENSLAND!! "
4,@GraceeVeeBaby awwww nice girl 
4,@MsLes30 cool. I see ya. G'mornin 
4,@ethicalsoap excellent photo! 
4,乖~~�?害怕也是無濟於事，想一想如何解決�?題�?��? �?出設計的第一步...Honey       
4,1st nights out..  - http://tweet.sg
4,cinnamon toast cruch just rocked my socks off. what a good cereal 
4,I'm up too dang early!!!!!! To catch this flight! The things you do when you love what you do!!!!! 
4,@annwhit WELCOME BACK!!!!!!!! I missed you!!!! 
4,@mileycyrus can we all have a little hint? 
4,@rstevens You should get one of those cigarette holders and not smoke with *style*.  http://is.gd/N64c
4,watching Chasers. 
4,"On the way to school  i miss twitter, Haha neenahhhbabe(:"
4,@adamsconsulting your very welcome. WOOT! 
4,"Coming up...YouTube videos of my birthday girls performing at talent show last night...Evanescence and Taylor Swift.  Yep, I cried "
4,"@TheNolanShow  lol i was on your show today, the stalker "
4,_andrew_g Ok keepin it under wraps !!  cheers!
4,okay so phone is up and running now! im washing clothes and preparing for the presentation at church today  how is your days going?
4,@curiousheidihi I miss you too  And don't forget that you're completely totally awesome!
4,@jcruxton I hear ya!!! I'm waiting to! LOL But aren't we supposed to make whatever we want happen? 
4,w00t! Star Trek is releasing this week.. Tickets at bookMyShow.. hurry... kthxbye 
4,"NSW, CAN'T WAIT FOR GAME 2, FIRST EVER ORIGIN GAME I'LL SEE LIVE "
4,@tommcfly Hi Tom  When will you come bakc ??? Kiss from France xxx
4,"I survived History! And it was okay, nice questions and finished in time. I am unbelievably happy. "
4,@Kishez You welcome  &amp; Thank you..every client i get i get so happy cuz i guess im still new lol i be cheesin hard!
4,I'm back! 5 days without Internet was not so fun but i survived 
4,"@jessicannamaria No, Pluto is still there. The panda show came on after MMC haha.  I dunno... maybe she's going on tour?"
4,"@pageoneresults @AndyBeard sitemaps on steriods, that idea i like "
4,Trying to improve my finiancial state :/ and also making lunch 
4,**** OPTIMIZE YOUR TWEETING  **** http://www.tweetlater.com/87096.html
4,Rob Dyrdek is coming to va beach on Saturday! The husby is a huge DC fan! Hopefully we can see him at a meet and greet! 
4,@ethel_baraona @radarqnet ...Good idear! ... Will create the profile and mail you the password ect. ... then we can all admin it... 
4,"@MattyBulman  Cool - are you going on it then as an unhappy customer? haha, if you do, let me know so I can watch it! "
4,@DavidArchie i really love &quot;fighting for you&quot; u and mike are a good tandem! love to hear you sing that btw..lots of fans here are waiting 
4,@stevenmitchellw me neither!  
4,is spending a whole day at home with mom 
4,@PamelaGlasner That was the perfect affirmation! 
4,"@Grilnog Rainy here, too ... small world. "
4,@tommcfly Hey! Will you give me a shoutout please? Also to your fans in the Philippines! 
4,"@3obsidianfish must your light, that i'm reflecting "
4,The Chinese now own Hummer...they can have it! Take non parishables to Chick-Fil-A today for Harvest Hope 
4,@pepperdolly  i shall be though in a momento! 
4,"@vivinyvil haha yeah demi lovato's song! i love her songs!  wah, enjoy eh. when sch starts? btw how to check matrix eh? i wanna check mine"
4,like i said. dad let me stay at home 
4,@LKHamilton breathe. Calm deep breaths. Think of something pleasant like asher's scars 
4,I am hoping that I get the Bug World Experience job. It's sounds so much more exciting and interesting than my current job offer. 
4,this looks cool for all ages  might have to get it: Crayon Physics Deluxe http://bit.ly/pUaSj
4,@Paulina_jb yeah i have the english version  it's awesome.
4,@fernandobooyou KKKKK BOA! 
4,@insomniaticx TONIGHT 
4,@mitchelmusso hi mitchel!  have fun this day. your album is rocking!! 
4,@realjohngreen and Australia loves you too.  Make sure you visit us again! xx
4,Pens won and rainy day in pgh. Not a good day for person from Detroit! 
4,Just back from shower LOL 
4,this has cheered me &amp; @TheRealAmz up today  http://tinyurl.com/cr935m why cant they do that in ireland!
4,Finally arrived...  love the north coast  http://bit.ly/15ow1e  http://yfrog.com/5972rj
4,@simonschusterUK - I'm so flattered.  I feel as if I should be reading this dressed up like Shirley Bassey  x
4,@jordanknight that's good to know.  Thanks for the heads up!  
4,@aisyah_h hehuehuehue asiknya dikasih kado..... setelah bertahun2 yey ga ngasih ay kado HAHAHA. thankyouuuuuuuuu 
4,"@JudithFlowerday Hello Judith, good to see you've found us! Let us know if there's anything we can help you with "
4,@AzLeeshy I'm not on here much as of late. Still settling in and doing my best to find work. Hope all is well with you!! 
4,@jameskingmovies So far so good on the top 5.. Come on robot actor Keanu Reeves!!! 
4,@hollygron ur right! The art Is called &quot;security/identity&quot;...&amp; it's not as common as it should be. U'v got it nailed Hol!  go 4 it!
4,In Geometry class. I passed my final only by 2 points lol. But I get a B for the year! 
4,"Good morning tweeps, happy hump day "
4,@wwwimobiliarero: the honor is mine  hope you enjoy all the stuff i have there
4,Dance all Night...Love it 
4,@ebassman You won't be at your best if you don't eat. You shouldn't miss breakfast 
4,@smuttysteff Thanks 
4,My baby is 3 today! Where does the time go?!? 
4,Yellow and blue! Rockin the outfit. 
4,"@sethetter I am doing very well, thanks for asking. I have not heard from you in a while any thing new? "
4,"@krnkarina if you want something, you have to fight for it. and maybe your fighting wasnt hard enough to get what you want "
4,@LibertineTommy your face is gash 
4,"@koltregaskes If you're just browsing, you should be Bookmarklet-ing anyway!    (Assuming you're FriendFeeding...)"
4,@TimiSiytangco It's an application you have to buy from the iPhone store.  http://bit.ly/vNUKd
4,"Just finished installing a LAMP server, then I installed wordpress. This time I didnt have any problems "
4,@cianodriscoll Happy Birthday Week to you too so! 
4,@TheCharmQuark Hi back to you! Your charm will be such that the hype will have to catch up to IT! 
4,"@nowirecoathangr btw, the fact that we know these lines amazes and ALMOST embarrasses me "
4,"One goldfish says to the other, &quot;If there's no God, who changes our water every week?&quot;  (Thnx Lotay"
4,"@SirBenji lol, no but my sister was and i started singing the ending song "
4,blah soo bored. wishing i was in boston with this one chick  &lt;3
4,its hot and im excited about no doubt 
4,@louise_22 Least you are being productive &amp; earning money. Not just sitting around wasting your life doing NOTHING. 
4,@JoelEHill Thank you 
4,Setting up the MTP twitter acct 
4,"@DavidArchie Aww, grade six promotion? Congrats &amp; that sounds adorable. I remember when I was in grade six - that was my favourite grade! "
4,"@nianella No, I'm writing a promotional exam for them. "
4,"@Eldirao Sure, u can call anytime. "
4,@shavingkit I tried explaining treasuries to my family and they just look at me like I have two heads 
4,@froward1 It is good to know I am liked 
4,"@urchinette Cute dress! Sorry to hear the GA course is not all that. Hope you enjoy the making, though "
4,Well I took off those nails. My fingers needed air and now the toesies are PINK-     yellow was Soooo last week 
